label,value,slug,optionType
American Eagle Outfitters, Inc.,american eagle outfitters, inc.,american-eagle-outfitters-inc,company
American Electric Power Company, Inc.,american electric power company, inc.,american-electric-power-company-inc,company
American Express Company,american express company,american-express-company,company
American Financial Group, Inc.,american financial group, inc.,american-financial-group-inc,company
American Greetings Corporation,american greetings corporation,american-greetings-corporation,company
American International Group, Inc.,american international group, inc.,american-international-group-inc,company
American Standard Companies Inc.,american standard companies inc.,american-standard-companies-inc,company
American Water Works Company, Inc.,american water works company, inc.,american-water-works-company-inc,company
AmerisourceBergen Corporation,amerisourcebergen corporation,amerisourcebergen-corporation,company
Ames Department Stores, Inc.,ames department stores, inc.,ames-department-stores-inc,company
Amgen Inc.,amgen inc.,amgen-inc,company
Amkor Technology, Inc.,amkor technology, inc.,amkor-technology-inc,company
AMR Corporation,amr corporation,amr-corporation,company
AmSouth Bancorp.,amsouth bancorp.,amsouth-bancorp,company
Amtran, Inc.,amtran, inc.,amtran-inc,company
Anadarko Petroleum Corporation,anadarko petroleum corporation,anadarko-petroleum-corporation,company
Analog Devices, Inc.,analog devices, inc.,analog-devices-inc,company
Anheuser-Busch Companies, Inc.,anheuser-busch companies, inc.,anheuser-busch-companies-inc,company
Anixter International Inc.,anixter international inc.,anixter-international-inc,company
AnnTaylor Inc.,anntaylor inc.,anntaylor-inc,company
Anthem, Inc.,anthem, inc.,anthem-inc,company
AOL Time Warner Inc.,aol time warner inc.,aol-time-warner-inc,company
Aon Corporation,aon corporation,aon-corporation,company
Apache Corporation,apache corporation,apache-corporation,company
Apple Computer, Inc.,apple computer, inc.,apple-computer-inc,company
Applera Corporation,applera corporation,applera-corporation,company
Applied Industrial Technologies, Inc.,applied industrial technologies, inc.,applied-industrial-technologies-inc,company
Applied Materials, Inc.,applied materials, inc.,applied-materials-inc,company
Aquila, Inc.,aquila, inc.,aquila-inc,company
ARAMARK Corporation,aramark corporation,aramark-corporation,company
Arch Coal, Inc.,arch coal, inc.,arch-coal-inc,company
Archer Daniels Midland Company,archer daniels midland company,archer-daniels-midland-company,company
Arkansas Best Corporation,arkansas best corporation,arkansas-best-corporation,company
Armstrong Holdings, Inc.,armstrong holdings, inc.,armstrong-holdings-inc,company
Arrow Electronics, Inc.,arrow electronics, inc.,arrow-electronics-inc,company
ArvinMeritor, Inc.,arvinmeritor, inc.,arvinmeritor-inc,company
Ashland Inc.,ashland inc.,ashland-inc,company
Astoria Financial Corporation,astoria financial corporation,astoria-financial-corporation,company
AT&T Corp.,at&t corp.,att-corp,company
Atmel Corporation,atmel corporation,atmel-corporation,company
Atmos Energy Corporation,atmos energy corporation,atmos-energy-corporation,company
Audiovox Corporation,audiovox corporation,audiovox-corporation,company
Autoliv, Inc.,autoliv, inc.,autoliv-inc,company
Automatic Data Processing, Inc.,automatic data processing, inc.,automatic-data-processing-inc,company
AutoNation, Inc.,autonation, inc.,autonation-inc,company
AutoZone, Inc.,autozone, inc.,autozone-inc,company
Avaya Inc.,avaya inc.,avaya-inc,company
Avery Dennison Corporation,avery dennison corporation,avery-dennison-corporation,company
Avista Corporation,avista corporation,avista-corporation,company
Avnet, Inc.,avnet, inc.,avnet-inc,company
Avon Products, Inc.,avon products, inc.,avon-products-inc,company
Baker Hughes Incorporated,baker hughes incorporated,baker-hughes-incorporated,company
Ball Corporation,ball corporation,ball-corporation,company
Bank of America Corporation,bank of america corporation,bank-of-america-corporation,company
The Bank of New York Company, Inc.,the bank of new york company, inc.,the-bank-of-new-york-company-inc,company
Bank One Corporation,bank one corporation,bank-one-corporation,company
Banknorth Group, Inc.,banknorth group, inc.,banknorth-group-inc,company
Banta Corporation,banta corporation,banta-corporation,company
Barnes & Noble, Inc.,barnes & noble, inc.,barnes--noble-inc,company
Bausch & Lomb Incorporated,bausch & lomb incorporated,bausch--lomb-incorporated,company
Baxter International Inc.,baxter international inc.,baxter-international-inc,company
BB&T Corporation,bb&t corporation,bbt-corporation,company
The Bear Stearns Companies Inc.,the bear stearns companies inc.,the-bear-stearns-companies-inc,company
Beazer Homes USA, Inc.,beazer homes usa, inc.,beazer-homes-usa-inc,company
Beckman Coulter, Inc.,beckman coulter, inc.,beckman-coulter-inc,company
Becton, Dickinson and Company,becton, dickinson and company,becton-dickinson-and-company,company
Bed Bath & Beyond Inc.,bed bath & beyond inc.,bed-bath--beyond-inc,company
Belk, Inc.,belk, inc.,belk-inc,company
Bell Microproducts Inc.,bell microproducts inc.,bell-microproducts-inc,company
BellSouth Corporation,bellsouth corporation,bellsouth-corporation,company
Belo Corp.,belo corp.,belo-corp,company
Bemis Company, Inc.,bemis company, inc.,bemis-company-inc,company
Benchmark Electronics, Inc.,benchmark electronics, inc.,benchmark-electronics-inc,company
Berkshire Hathaway Inc.,berkshire hathaway inc.,berkshire-hathaway-inc,company
Best Buy Co., Inc.,best buy co., inc.,best-buy-co-inc,company
Bethlehem Steel Corporation,bethlehem steel corporation,bethlehem-steel-corporation,company
Beverly Enterprises, Inc.,beverly enterprises, inc.,beverly-enterprises-inc,company
Big Lots, Inc.,big lots, inc.,big-lots-inc,company
BJ Services Company,bj services company,bj-services-company,company
BJs Wholesale Club, Inc.,bjs wholesale club, inc.,bjs-wholesale-club-inc,company
The Black & Decker Corporation,the black & decker corporation,the-black--decker-corporation,company
Black Hills Corporation,black hills corporation,black-hills-corporation,company
BMC Software, Inc.,bmc software, inc.,bmc-software-inc,company
The Boeing Company,the boeing company,the-boeing-company,company
Boise Cascade Corporation,boise cascade corporation,boise-cascade-corporation,company
Borders Group, Inc.,borders group, inc.,borders-group-inc,company
BorgWarner Inc.,borgwarner inc.,borgwarner-inc,company
Boston Scientific Corporation,boston scientific corporation,boston-scientific-corporation,company
Bowater Incorporated,bowater incorporated,bowater-incorporated,company
Briggs & Stratton Corporation,briggs & stratton corporation,briggs--stratton-corporation,company
Brightpoint, Inc.,brightpoint, inc.,brightpoint-inc,company
Brinker International, Inc.,brinker international, inc.,brinker-international-inc,company
Bristol-Myers Squibb Company,bristol-myers squibb company,bristol-myers-squibb-company,company
Broadwing, Inc.,broadwing, inc.,broadwing-inc,company
Brown Shoe Company, Inc.,brown shoe company, inc.,brown-shoe-company-inc,company
Brown-Forman Corporation,brown-forman corporation,brown-forman-corporation,company
Brunswick Corporation,brunswick corporation,brunswick-corporation,company
Budget Group, Inc.,budget group, inc.,budget-group-inc,company
Burlington Coat Factory Warehouse Corporation,burlington coat factory warehouse corporation,burlington-coat-factory-warehouse-corporation,company
Burlington Industries, Inc.,burlington industries, inc.,burlington-industries-inc,company
Burlington Northern Santa Fe Corporation,burlington northern santa fe corporation,burlington-northern-santa-fe-corporation,company
Burlington Resources Inc.,burlington resources inc.,burlington-resources-inc,company
C. H. Robinson Worldwide Inc.,c. h. robinson worldwide inc.,c-h-robinson-worldwide-inc,company
Cablevision Systems Corp,cablevision systems corp,cablevision-systems-corp,company
Cabot Corp,cabot corp,cabot-corp,company
Cadence Design Systems, Inc.,cadence design systems, inc.,cadence-design-systems-inc,company
Calpine Corp.,calpine corp.,calpine-corp,company
Campbell Soup Co.,campbell soup co.,campbell-soup-co,company
Capital One Financial Corp.,capital one financial corp.,capital-one-financial-corp,company
Cardinal Health Inc.,cardinal health inc.,cardinal-health-inc,company
Caremark Rx Inc.,caremark rx inc.,caremark-rx-inc,company
Carlisle Cos. Inc.,carlisle cos. inc.,carlisle-cos-inc,company
Carpenter Technology Corp.,carpenter technology corp.,carpenter-technology-corp,company
Caseys General Stores Inc.,caseys general stores inc.,caseys-general-stores-inc,company
Caterpillar Inc.,caterpillar inc.,caterpillar-inc,company
CBRL Group Inc.,cbrl group inc.,cbrl-group-inc,company
CDI Corp.,cdi corp.,cdi-corp,company
CDW Computer Centers Inc.,cdw computer centers inc.,cdw-computer-centers-inc,company
CellStar Corp.,cellstar corp.,cellstar-corp,company
Cendant Corp,cendant corp,cendant-corp,company
Cenex Harvest States Cooperatives,cenex harvest states cooperatives,cenex-harvest-states-cooperatives,company
Centex Corp.,centex corp.,centex-corp,company
CenturyTel Inc.,centurytel inc.,centurytel-inc,company
Ceridian Corp.,ceridian corp.,ceridian-corp,company
CH2M Hill Cos. Ltd.,ch2m hill cos. ltd.,ch2m-hill-cos-ltd,company
Champion Enterprises Inc.,champion enterprises inc.,champion-enterprises-inc,company
Charles Schwab Corp.,charles schwab corp.,charles-schwab-corp,company
Charming Shoppes Inc.,charming shoppes inc.,charming-shoppes-inc,company
Charter Communications Inc.,charter communications inc.,charter-communications-inc,company
Charter One Financial Inc.,charter one financial inc.,charter-one-financial-inc,company
ChevronTexaco Corp.,chevrontexaco corp.,chevrontexaco-corp,company
Chiquita Brands International Inc.,chiquita brands international inc.,chiquita-brands-international-inc,company
Chubb Corp,chubb corp,chubb-corp,company
Ciena Corp.,ciena corp.,ciena-corp,company
Cigna Corp,cigna corp,cigna-corp,company
Cincinnati Financial Corp.,cincinnati financial corp.,cincinnati-financial-corp,company
Cinergy Corp.,cinergy corp.,cinergy-corp,company
Cintas Corp.,cintas corp.,cintas-corp,company
Circuit City Stores Inc.,circuit city stores inc.,circuit-city-stores-inc,company
Cisco Systems Inc.,cisco systems inc.,cisco-systems-inc,company
Citigroup, Inc,citigroup, inc,citigroup-inc,company
Citizens Communications Co.,citizens communications co.,citizens-communications-co,company
CKE Restaurants Inc.,cke restaurants inc.,cke-restaurants-inc,company
Clear Channel Communications Inc.,clear channel communications inc.,clear-channel-communications-inc,company
The Clorox Co.,the clorox co.,the-clorox-co,company
CMGI Inc.,cmgi inc.,cmgi-inc,company
CMS Energy Corp.,cms energy corp.,cms-energy-corp,company
CNF Inc.,cnf inc.,cnf-inc,company
Coca-Cola Co.,coca-cola co.,coca-cola-co,company
Coca-Cola Enterprises Inc.,coca-cola enterprises inc.,coca-cola-enterprises-inc,company
Colgate-Palmolive Co.,colgate-palmolive co.,colgate-palmolive-co,company
Collins & Aikman Corp.,collins & aikman corp.,collins--aikman-corp,company
Comcast Corp.,comcast corp.,comcast-corp,company
Comdisco Inc.,comdisco inc.,comdisco-inc,company
Comerica Inc.,comerica inc.,comerica-inc,company
Comfort Systems USA Inc.,comfort systems usa inc.,comfort-systems-usa-inc,company
Commercial Metals Co.,commercial metals co.,commercial-metals-co,company
Community Health Systems Inc.,community health systems inc.,community-health-systems-inc,company
Compass Bancshares Inc,compass bancshares inc,compass-bancshares-inc,company
Computer Associates International Inc.,computer associates international inc.,computer-associates-international-inc,company
Computer Sciences Corp.,computer sciences corp.,computer-sciences-corp,company
Compuware Corp.,compuware corp.,compuware-corp,company
Comverse Technology Inc.,comverse technology inc.,comverse-technology-inc,company
ConAgra Foods Inc.,conagra foods inc.,conagra-foods-inc,company
Concord EFS Inc.,concord efs inc.,concord-efs-inc,company
Conectiv, Inc,conectiv, inc,conectiv-inc,company
Conoco Inc,conoco inc,conoco-inc,company
Conseco Inc.,conseco inc.,conseco-inc,company
Consolidated Freightways Corp.,consolidated freightways corp.,consolidated-freightways-corp,company
Consolidated Edison Inc.,consolidated edison inc.,consolidated-edison-inc,company
Constellation Brands Inc.,constellation brands inc.,constellation-brands-inc,company
Constellation Emergy Group Inc.,constellation emergy group inc.,constellation-emergy-group-inc,company
Continental Airlines Inc.,continental airlines inc.,continental-airlines-inc,company
Convergys Corp.,convergys corp.,convergys-corp,company
Cooper Cameron Corp.,cooper cameron corp.,cooper-cameron-corp,company
Cooper Industries Ltd.,cooper industries ltd.,cooper-industries-ltd,company
Cooper Tire & Rubber Co.,cooper tire & rubber co.,cooper-tire--rubber-co,company
Corn Products International Inc.,corn products international inc.,corn-products-international-inc,company
Corning Inc.,corning inc.,corning-inc,company
Costco Wholesale Corp.,costco wholesale corp.,costco-wholesale-corp,company
Countrywide Credit Industries Inc.,countrywide credit industries inc.,countrywide-credit-industries-inc,company
Coventry Health Care Inc.,coventry health care inc.,coventry-health-care-inc,company
Cox Communications Inc.,cox communications inc.,cox-communications-inc,company
Crane Co.,crane co.,crane-co,company
Crompton Corp.,crompton corp.,crompton-corp,company
Crown Cork & Seal Co. Inc.,crown cork & seal co. inc.,crown-cork--seal-co-inc,company
CSK Auto Corp.,csk auto corp.,csk-auto-corp,company
CSX Corp.,csx corp.,csx-corp,company
Cummins Inc.,cummins inc.,cummins-inc,company
CVS Corp.,cvs corp.,cvs-corp,company
Cytec Industries Inc.,cytec industries inc.,cytec-industries-inc,company
D&K Healthcare Resources, Inc.,d&k healthcare resources, inc.,dk-healthcare-resources-inc,company
D.R. Horton Inc.,d.r. horton inc.,dr-horton-inc,company
Dana Corporation,dana corporation,dana-corporation,company
Danaher Corporation,danaher corporation,danaher-corporation,company
Darden Restaurants Inc.,darden restaurants inc.,darden-restaurants-inc,company
DaVita Inc.,davita inc.,davita-inc,company
Dean Foods Company,dean foods company,dean-foods-company,company
Deere & Company,deere & company,deere--company,company
Del Monte Foods Co,del monte foods co,del-monte-foods-co,company
Dell Computer Corporation,dell computer corporation,dell-computer-corporation,company
Delphi Corp.,delphi corp.,delphi-corp,company
Delta Air Lines Inc.,delta air lines inc.,delta-air-lines-inc,company
Deluxe Corporation,deluxe corporation,deluxe-corporation,company
Devon Energy Corporation,devon energy corporation,devon-energy-corporation,company
Di Giorgio Corporation,di giorgio corporation,di-giorgio-corporation,company
Dial Corporation,dial corporation,dial-corporation,company
Diebold Incorporated,diebold incorporated,diebold-incorporated,company
Dillards Inc.,dillards inc.,dillards-inc,company
DIMON Incorporated,dimon incorporated,dimon-incorporated,company
Dole Food Company, Inc.,dole food company, inc.,dole-food-company-inc,company
Dollar General Corporation,dollar general corporation,dollar-general-corporation,company
Dollar Tree Stores, Inc.,dollar tree stores, inc.,dollar-tree-stores-inc,company
Dominion Resources, Inc.,dominion resources, inc.,dominion-resources-inc,company
Dominos Pizza LLC,dominos pizza llc,dominos-pizza-llc,company
Dover Corporation, Inc.,dover corporation, inc.,dover-corporation-inc,company
Dow Chemical Company,dow chemical company,dow-chemical-company,company
Dow Jones & Company, Inc.,dow jones & company, inc.,dow-jones--company-inc,company
DPL Inc.,dpl inc.,dpl-inc,company
DQE Inc.,dqe inc.,dqe-inc,company
Dreyers Grand Ice Cream, Inc.,dreyers grand ice cream, inc.,dreyers-grand-ice-cream-inc,company
DST Systems, Inc.,dst systems, inc.,dst-systems-inc,company
DTE Energy Co.,dte energy co.,dte-energy-co,company
E.I. Du Pont de Nemours and Company,e.i. du pont de nemours and company,ei-du-pont-de-nemours-and-company,company
Duke Energy Corp,duke energy corp,duke-energy-corp,company
Dun & Bradstreet Inc.,dun & bradstreet inc.,dun--bradstreet-inc,company
DURA Automotive Systems Inc.,dura automotive systems inc.,dura-automotive-systems-inc,company
DynCorp,dyncorp,dyncorp,company
Dynegy Inc.,dynegy inc.,dynegy-inc,company
E*Trade Group, Inc.,e*trade group, inc.,etrade-group-inc,company
E.W. Scripps Company,e.w. scripps company,ew-scripps-company,company
Earthlink, Inc.,earthlink, inc.,earthlink-inc,company
Eastman Chemical Company,eastman chemical company,eastman-chemical-company,company
