label,value,slug ,optionType
"MES College of Engineering and Technology, Kunnukara","mes college of engineering and technology, kunnukara","mes-college-of-engineering-and-technology,-kunnukara",institute
"MES College of Engineering, Malappuram","mes college of engineering, malappuram","mes-college-of-engineering,-malappuram",institute
"MES College, Erumeli","mes college, erumeli","mes-college,-erumeli",institute
"MES College, Marampally","mes college, marampally","mes-college,-marampally",institute
"MES College, Nedumkandam","mes college, nedumkandam","mes-college,-nedumkandam",institute
"MES Institute of Technology and Management, Kollam","mes institute of technology and management, kollam","mes-institute-of-technology-and-management,-kollam",institute
"MES Kalladi College, Palakkad","mes kalladi college, palakkad","mes-kalladi-college,-palakkad",institute
"MES Polytechnic, Tumkur","mes polytechnic, tumkur","mes-polytechnic,-tumkur",institute
"MES RN Shetty Polytechnic, Sirsi","mes rn shetty polytechnic, sirsi","mes-rn-shetty-polytechnic,-sirsi",institute
"MES TO Abdulla Memorial College, Kunnukara","mes to abdulla memorial college, kunnukara","mes-to-abdulla-memorial-college,-kunnukara",institute
"MESCO Institute of Management and Computer Sciences, Hyderabad","mesco institute of management and computer sciences, hyderabad","mesco-institute-of-management-and-computer-sciences,-hyderabad",institute
"MESCO Institute of Pharmacy, Amroha","mesco institute of pharmacy, amroha","mesco-institute-of-pharmacy,-amroha",institute
"MET Asian Management Development Centre, Mumbai","met asian management development centre, mumbai","met-asian-management-development-centre,-mumbai",institute
"MET Bhujbal Knowledge City, Nashik","met bhujbal knowledge city, nashik","met-bhujbal-knowledge-city,-nashik",institute
"MET Centre for Insurance Training, Research and Development, Mumbai","met centre for insurance training, research and development, mumbai","met-centre-for-insurance-training,-research-and-development,-mumbai",institute
"MET Engineering College, Kanyakumari","met engineering college, kanyakumari","met-engineering-college,-kanyakumari",institute
"MET Faculty of Architecture, Moradabad","met faculty of architecture, moradabad","met-faculty-of-architecture,-moradabad",institute
"MET Institute of Computer Science, Mumbai","met institute of computer science, mumbai","met-institute-of-computer-science,-mumbai",institute
"MET Institute of Engineering, Nashik","met institute of engineering, nashik","met-institute-of-engineering,-nashik",institute
"MET Institute of Management, Mumbai","met institute of management, mumbai","met-institute-of-management,-mumbai",institute
"MET Institute of Technology Polytechnic, Nashik","met institute of technology polytechnic, nashik","met-institute-of-technology-polytechnic,-nashik",institute
"MET's Institute of Management, Nashik","met's institute of management, nashik","met's-institute-of-management,-nashik",institute
"MET's School of Architecture and Interior Design, Nashik","met's school of architecture and interior design, nashik","met's-school-of-architecture-and-interior-design,-nashik",institute
"MET's School of Engineering, Thrissur","met's school of engineering, thrissur","met's-school-of-engineering,-thrissur",institute
"Metas Adventist College, Surat","metas adventist college, surat","metas-adventist-college,-surat",institute
"Methodist College of Engineering and Technology, Hyderabad","methodist college of engineering and technology, hyderabad","methodist-college-of-engineering-and-technology,-hyderabad",institute
"Metis Institute of Polytechnic, Jind","metis institute of polytechnic, jind","metis-institute-of-polytechnic,-jind",institute
"Metropolitan Institute of Technology and Management, Sindhudurg","metropolitan institute of technology and management, sindhudurg","metropolitan-institute-of-technology-and-management,-sindhudurg",institute
"Mewar Institute of Management, Ghaziabad","mewar institute of management, ghaziabad","mewar-institute-of-management,-ghaziabad",institute
"Mewar Polytechnic College, Chittorgarh","mewar polytechnic college, chittorgarh","mewar-polytechnic-college,-chittorgarh",institute
"Mewar School of Engineering and Technology, Chittorgarh","mewar school of engineering and technology, chittorgarh","mewar-school-of-engineering-and-technology,-chittorgarh",institute
"Mewar University, Chittorgarh","mewar university, chittorgarh","mewar-university,-chittorgarh",institute
"Mewat Engineering College, Mewat","mewat engineering college, mewat","mewat-engineering-college,-mewat",institute
"MG College of Engineering, Thiruvananthapuram","mg college of engineering, thiruvananthapuram","mg-college-of-engineering,-thiruvananthapuram",institute
"MG Institute of Engineering and Technology, Mandi","mg institute of engineering and technology, mandi","mg-institute-of-engineering-and-technology,-mandi",institute
"MG Institute of Management and Technology, Lucknow","mg institute of management and technology, lucknow","mg-institute-of-management-and-technology,-lucknow",institute
"MG Polytechnic, Allahabad","mg polytechnic, allahabad","mg-polytechnic,-allahabad",institute
"MG Polytechnic, Hathras","mg polytechnic, hathras","mg-polytechnic,-hathras",institute
"MGA Institute of Polytechnic, Kanpur","mga institute of polytechnic, kanpur","mga-institute-of-polytechnic,-kanpur",institute
"MGIT Hyderabad, Mahatma Gandhi Institute of Technology","mgit hyderabad, mahatma gandhi institute of technology","mgit-hyderabad,-mahatma-gandhi-institute-of-technology",institute
"MGM College of Engineering and Pharmaceutical Sciences, Malappuram","mgm college of engineering and pharmaceutical sciences, malappuram","mgm-college-of-engineering-and-pharmaceutical-sciences,-malappuram",institute
"MGM College of Engineering and Technology, Ernakulam","mgm college of engineering and technology, ernakulam","mgm-college-of-engineering-and-technology,-ernakulam",institute
MGM Institute of Health Sciences,mgm institute of health sciences,mgm-institute-of-health-sciences,institute
"MGM Silver Jubilee Polytechnic College, Kannur","mgm silver jubilee polytechnic college, kannur","mgm-silver-jubilee-polytechnic-college,-kannur",institute
"MGM's College of Engineering, Nanded","mgm's college of engineering, nanded","mgm's-college-of-engineering,-nanded",institute
"MGM'S Polytechnic College, Aurangabad","mgm's polytechnic college, aurangabad","mgm's-polytechnic-college,-aurangabad",institute
"MH Saboo Siddik College of Engineering, Mumbai","mh saboo siddik college of engineering, mumbai","mh-saboo-siddik-college-of-engineering,-mumbai",institute
"MH Saboo Siddik Polytechnic, Mumbai","mh saboo siddik polytechnic, mumbai","mh-saboo-siddik-polytechnic,-mumbai",institute
"MHES College of Science Technology, Kozhikode","mhes college of science technology, kozhikode","mhes-college-of-science-technology,-kozhikode",institute
"MICA, Ahmedabad","mica, ahmedabad","mica,-ahmedabad",institute
"Michael Institute of Management, Madurai","michael institute of management, madurai","michael-institute-of-management,-madurai",institute
"Microtek College of Management and Technology, Varanasi","microtek college of management and technology, varanasi","microtek-college-of-management-and-technology,-varanasi",institute
"Midnapore College, Medinipur","midnapore college, medinipur","midnapore-college,-medinipur",institute
"MIET Engineering College, Tiruchirappalli","miet engineering college, tiruchirappalli","miet-engineering-college,-tiruchirappalli",institute
"MIET Kumaon, Haldwani","miet kumaon, haldwani","miet-kumaon,-haldwani",institute
"MIET Polytechnic College, Tiruchirappalli","miet polytechnic college, tiruchirappalli","miet-polytechnic-college,-tiruchirappalli",institute
"Milagres College, Udupi","milagres college, udupi","milagres-college,-udupi",institute
"Millennium Institute of Management, Aurangabad","millennium institute of management, aurangabad","millennium-institute-of-management,-aurangabad",institute
"Millennium Institute of Technology and Science, Bhopal","millennium institute of technology and science, bhopal","millennium-institute-of-technology-and-science,-bhopal",institute
"Millennium Institute of Technology, Bhopal","millennium institute of technology, bhopal","millennium-institute-of-technology,-bhopal",institute
"Millennium Institute of Technology, Saharanpur","millennium institute of technology, saharanpur","millennium-institute-of-technology,-saharanpur",institute
"Millennium School of Business, New Delhi","millennium school of business, new delhi","millennium-school-of-business,-new-delhi",institute
"Millia Institute of Technology, Purnea","millia institute of technology, purnea","millia-institute-of-technology,-purnea",institute
"Millia Polytechnic, Purnia","millia polytechnic, purnia","millia-polytechnic,-purnia",institute
"Milliya Arts Science and Management Science College, Beed","milliya arts science and management science college, beed","milliya-arts-science-and-management-science-college,-beed",institute
"MIMT Polytechnic, Saharanpur","mimt polytechnic, saharanpur","mimt-polytechnic,-saharanpur",institute
"Mina Institute of Engineering and Technology for Women, Miryalguda","mina institute of engineering and technology for women, miryalguda","mina-institute-of-engineering-and-technology-for-women,-miryalguda",institute
"Minerva College of Architecture, Pune","minerva college of architecture, pune","minerva-college-of-architecture,-pune",institute
"Minerva Polytechnic College, Kangra","minerva polytechnic college, kangra","minerva-polytechnic-college,-kangra",institute
"Minerva Polytechnic, Nabagram","minerva polytechnic, nabagram","minerva-polytechnic,-nabagram",institute
"Minimata Government Girls Polytechnic, Rajnandgaon","minimata government girls polytechnic, rajnandgaon","minimata-government-girls-polytechnic,-rajnandgaon",institute
